,roll,pitch,yaw,vX,vY,vZ,roll moment,pitch moment,yaw moment,con ailrn,con elev,con ruddr,lat,lon,alt,mag_comp,craft airspeed,con throttle
177,0.097,6.057,269.105,-3.344,0.010,1.820,-0.021,0.008,0.343,0.500,0.500,0.500,28.630,-81.803,0.070,276.028,7.402,0.500
178,0.110,6.064,269.422,-3.370,0.010,1.801,-0.022,0.008,0.341,0.500,0.500,0.500,28.630,-81.803,0.069,276.475,7.427,0.500
179,0.123,6.070,269.728,-3.395,0.011,1.781,-0.022,0.008,0.339,0.500,0.500,0.500,28.630,-81.803,0.069,276.908,7.452,0.500
180,0.135,6.076,270.022,-3.418,0.011,1.763,-0.022,0.008,0.337,0.500,0.500,0.500,28.630,-81.803,0.069,277.324,7.476,0.500
181,0.148,6.082,270.324,-3.443,0.012,1.743,-0.022,0.008,0.335,0.500,0.500,0.500,28.630,-81.803,0.069,277.744,7.501,0.500
182,0.161,6.088,270.625,-3.466,0.012,1.724,-0.021,0.007,0.333,0.500,0.500,0.500,28.630,-81.803,0.069,278.154,7.525,0.500
183,0.174,6.094,270.932,-3.491,0.013,1.704,-0.021,0.007,0.331,0.500,0.500,0.500,28.630,-81.803,0.069,278.569,7.550,0.500
184,0.187,6.099,271.247,-3.515,0.013,1.683,-0.021,0.007,0.328,0.500,0.500,0.500,28.630,-81.803,0.069,278.989,7.576,0.500
185,0.200,6.105,271.541,-3.539,0.013,1.663,-0.021,0.007,0.326,0.500,0.500,0.500,28.630,-81.803,0.069,279.380,7.600,0.500
186,0.213,6.109,271.833,-3.562,0.013,1.643,-0.021,0.007,0.324,0.500,0.500,0.500,28.630,-81.803,0.069,279.768,7.625,0.500
187,0.225,6.114,272.114,-3.585,0.013,1.624,-0.021,0.006,0.322,0.500,0.500,0.500,28.630,-81.803,0.069,280.142,7.650,0.500
188,0.237,6.118,272.420,-3.609,0.014,1.603,-0.021,0.006,0.319,0.500,0.500,0.500,28.630,-81.803,0.069,280.548,7.677,0.500
189,0.250,6.122,272.715,-3.633,0.014,1.582,-0.021,0.005,0.317,0.500,0.500,0.500,28.630,-81.803,0.069,280.936,7.703,0.500
190,0.261,6.125,272.990,-3.655,0.014,1.563,-0.021,0.005,0.315,0.500,0.500,0.500,28.630,-81.803,0.069,281.294,7.728,0.500
191,0.272,6.128,273.273,-3.678,0.014,1.543,-0.021,0.004,0.313,0.500,0.500,0.500,28.630,-81.803,0.069,281.656,7.753,0.500
192,0.284,6.129,273.553,-3.700,0.014,1.522,-0.020,0.004,0.311,0.500,0.500,0.500,28.630,-81.803,0.069,282.010,7.778,0.500
193,0.296,6.131,273.831,-3.722,0.014,1.502,-0.020,0.003,0.308,0.500,0.500,0.500,28.630,-81.803,0.069,282.357,7.802,0.500
194,0.307,6.132,274.098,-3.743,0.014,1.483,-0.020,0.003,0.306,0.500,0.500,0.500,28.630,-81.803,0.069,282.687,7.826,0.500
195,0.318,6.133,274.372,-3.765,0.014,1.462,-0.020,0.002,0.304,0.500,0.500,0.500,28.630,-81.803,0.069,283.022,7.851,0.500
196,0.329,6.133,274.644,-3.786,0.014,1.442,-0.020,0.001,0.301,0.500,0.500,0.500,28.630,-81.803,0.069,283.351,7.875,0.500
197,0.343,6.131,274.973,-3.812,0.014,1.417,-0.020,0.000,0.299,0.500,0.500,0.500,28.630,-81.803,0.069,283.745,7.905,0.500
198,0.354,6.130,275.240,-3.833,0.013,1.396,-0.020,0.000,0.296,0.500,0.500,0.500,28.630,-81.803,0.069,284.064,7.929,0.500
199,0.364,6.128,275.505,-3.853,0.013,1.376,-0.020,-0.000,0.294,0.500,0.500,0.500,28.630,-81.803,0.069,284.377,7.954,0.500
200,0.375,6.126,275.785,-3.875,0.013,1.354,-0.020,-0.001,0.291,0.500,0.500,0.500,28.630,-81.803,0.069,284.704,7.979,0.500
201,0.384,6.123,276.037,-3.895,0.013,1.334,-0.020,-0.002,0.289,0.500,0.500,0.500,28.630,-81.803,0.069,284.999,8.003,0.500
202,0.394,6.119,276.304,-3.916,0.012,1.313,-0.021,-0.002,0.287,0.500,0.500,0.500,28.630,-81.803,0.069,285.311,8.029,0.500
203,0.402,6.115,276.561,-3.937,0.012,1.292,-0.021,-0.003,0.285,0.500,0.500,0.500,28.630,-81.803,0.070,285.613,8.054,0.500
204,0.410,6.110,276.808,-3.957,0.012,1.272,-0.021,-0.004,0.283,0.500,0.500,0.500,28.630,-81.803,0.070,285.904,8.079,0.500
205,0.418,6.104,277.061,-3.978,0.011,1.251,-0.021,-0.004,0.280,0.500,0.500,0.500,28.630,-81.803,0.070,286.202,8.105,0.500
206,0.426,6.099,277.312,-3.998,0.010,1.230,-0.021,-0.005,0.278,0.500,0.500,0.500,28.630,-81.803,0.070,286.498,8.131,0.500
207,0.434,6.092,277.569,-4.019,0.010,1.209,-0.021,-0.005,0.276,0.500,0.500,0.500,28.630,-81.803,0.070,286.798,8.158,0.500
208,0.442,6.084,277.854,-4.042,0.009,1.185,-0.021,-0.006,0.274,0.500,0.500,0.500,28.630,-81.803,0.070,287.130,8.188,0.500
209,0.459,6.064,278.415,-4.089,0.007,1.136,-0.021,-0.008,0.269,0.500,0.500,0.500,28.630,-81.803,0.070,287.785,8.249,0.500
210,0.467,6.054,278.671,-4.110,0.007,1.114,-0.020,-0.008,0.266,0.500,0.500,0.500,28.630,-81.803,0.071,288.079,8.277,0.500
211,0.474,6.044,278.916,-4.130,0.006,1.092,-0.020,-0.009,0.264,0.500,0.500,0.500,28.630,-81.803,0.071,288.359,8.304,0.500
212,0.481,6.034,279.153,-4.150,0.005,1.071,-0.020,-0.009,0.262,0.500,0.500,0.500,28.630,-81.803,0.071,288.627,8.331,0.500
213,0.488,6.023,279.388,-4.169,0.004,1.050,-0.020,-0.010,0.260,0.500,0.500,0.500,28.630,-81.803,0.071,288.891,8.357,0.500
214,0.494,6.011,279.656,-4.192,0.004,1.026,-0.021,-0.010,0.258,0.500,0.500,0.500,28.630,-81.803,0.071,289.194,8.388,0.500
215,0.500,5.999,279.894,-4.211,0.003,1.004,-0.021,-0.010,0.256,0.500,0.500,0.500,28.630,-81.803,0.071,289.460,8.415,0.500
216,0.506,5.988,280.131,-4.231,0.002,0.982,-0.020,-0.011,0.254,0.500,0.500,0.500,28.630,-81.803,0.071,289.720,8.442,0.500
217,0.511,5.976,280.358,-4.249,0.001,0.961,-0.020,-0.011,0.252,0.500,0.500,0.500,28.630,-81.803,0.072,289.966,8.468,0.500
218,0.517,5.964,280.590,-4.268,0.000,0.939,-0.020,-0.011,0.250,0.500,0.500,0.500,28.630,-81.803,0.072,290.215,8.495,0.500
219,0.522,5.951,280.814,-4.286,-0.001,0.918,-0.020,-0.011,0.248,0.500,0.500,0.500,28.630,-81.803,0.072,290.452,8.521,0.500
220,0.527,5.938,281.043,-4.305,-0.002,0.896,-0.020,-0.012,0.246,0.500,0.500,0.500,28.630,-81.803,0.072,290.695,8.548,0.500
221,0.533,5.923,281.311,-4.327,-0.003,0.870,-0.020,-0.012,0.244,0.500,0.500,0.500,28.630,-81.803,0.072,290.980,8.580,0.500
222,0.537,5.910,281.537,-4.346,-0.004,0.848,-0.021,-0.012,0.242,0.500,0.500,0.500,28.630,-81.803,0.073,291.218,8.607,0.500
223,0.541,5.898,281.754,-4.364,-0.005,0.827,-0.020,-0.012,0.241,0.500,0.500,0.500,28.630,-81.803,0.073,291.445,8.633,0.500
224,0.545,5.885,281.969,-4.381,-0.005,0.806,-0.020,-0.012,0.239,0.500,0.500,0.500,28.630,-81.803,0.073,291.665,8.659,0.500
225,0.550,5.872,282.190,-4.399,-0.006,0.784,-0.020,-0.011,0.237,0.500,0.500,0.500,28.630,-81.803,0.073,291.892,8.686,0.500
226,0.554,5.861,282.402,-4.417,-0.007,0.763,-0.020,-0.011,0.236,0.500,0.500,0.500,28.630,-81.803,0.073,292.114,8.713,0.500
227,0.558,5.849,282.613,-4.435,-0.008,0.741,-0.020,-0.011,0.234,0.500,0.500,0.500,28.630,-81.803,0.073,292.337,8.740,0.500
228,0.562,5.836,282.849,-4.455,-0.009,0.717,-0.019,-0.010,0.233,0.500,0.500,0.500,28.630,-81.803,0.074,292.588,8.772,0.500
229,0.567,5.825,283.057,-4.473,-0.009,0.696,-0.019,-0.010,0.231,0.500,0.500,0.500,28.630,-81.803,0.074,292.809,8.799,0.500
230,0.572,5.813,283.284,-4.492,-0.010,0.672,-0.018,-0.010,0.230,0.500,0.500,0.500,28.630,-81.803,0.074,293.043,8.829,0.500
231,0.577,5.802,283.496,-4.509,-0.011,0.650,-0.018,-0.009,0.228,0.500,0.500,0.500,28.630,-81.803,0.074,293.257,8.856,0.500
232,0.582,5.792,283.700,-4.526,-0.011,0.629,-0.017,-0.009,0.227,0.500,0.500,0.500,28.630,-81.803,0.074,293.459,8.882,0.500
233,0.587,5.783,283.910,-4.543,-0.011,0.607,-0.017,-0.008,0.225,0.500,0.500,0.500,28.630,-81.803,0.074,293.661,8.909,0.500
234,0.593,5.774,284.112,-4.559,-0.012,0.586,-0.017,-0.007,0.224,0.500,0.500,0.500,28.630,-81.803,0.074,293.852,8.935,0.500
235,0.598,5.766,284.319,-4.576,-0.012,0.564,-0.017,-0.006,0.223,0.500,0.500,0.500,28.630,-81.803,0.074,294.049,8.962,0.500
236,0.602,5.758,284.518,-4.592,-0.012,0.542,-0.017,-0.006,0.222,0.500,0.500,0.500,28.630,-81.803,0.074,294.241,8.988,0.500
237,0.607,5.751,284.723,-4.609,-0.013,0.520,-0.017,-0.005,0.221,0.500,0.500,0.500,28.630,-81.803,0.074,294.440,9.016,0.500
238,0.612,5.746,284.921,-4.626,-0.013,0.499,-0.017,-0.004,0.220,0.500,0.500,0.500,28.630,-81.803,0.074,294.634,9.043,0.500
239,0.617,5.741,285.118,-4.642,-0.013,0.477,-0.016,-0.003,0.219,0.500,0.500,0.500,28.630,-81.803,0.074,294.830,9.071,0.500
240,0.622,5.737,285.308,-4.658,-0.013,0.456,-0.016,-0.002,0.218,0.500,0.500,0.500,28.630,-81.803,0.074,295.017,9.098,0.500
241,0.627,5.734,285.509,-4.675,-0.013,0.434,-0.016,-0.001,0.217,0.500,0.500,0.500,28.630,-81.803,0.075,295.211,9.126,0.500
242,0.633,5.732,285.715,-4.691,-0.013,0.412,-0.015,0.000,0.216,0.500,0.500,0.500,28.630,-81.803,0.074,295.405,9.154,0.500
243,0.639,5.731,285.909,-4.707,-0.012,0.390,-0.014,0.001,0.215,0.500,0.500,0.500,28.630,-81.803,0.074,295.581,9.180,0.500
244,0.646,5.730,286.108,-4.722,-0.012,0.368,-0.014,0.002,0.214,0.500,0.500,0.500,28.630,-81.803,0.074,295.757,9.207,0.500
245,0.654,5.731,286.311,-4.738,-0.012,0.346,-0.013,0.003,0.213,0.500,0.500,0.500,28.630,-81.803,0.074,295.936,9.235,0.500
246,0.661,5.732,286.502,-4.753,-0.011,0.324,-0.013,0.004,0.212,0.500,0.500,0.500,28.630,-81.803,0.074,296.104,9.261,0.500
247,0.669,5.734,286.693,-4.768,-0.011,0.303,-0.013,0.005,0.211,0.500,0.500,0.500,28.630,-81.803,0.074,296.270,9.287,0.500
248,0.676,5.737,286.882,-4.782,-0.010,0.281,-0.013,0.006,0.211,0.500,0.500,0.500,28.630,-81.803,0.074,296.433,9.312,0.500
249,0.684,5.742,287.083,-4.798,-0.009,0.259,-0.013,0.007,0.210,0.500,0.500,0.500,28.630,-81.803,0.074,296.600,9.339,0.500
250,0.692,5.746,287.272,-4.812,-0.009,0.238,-0.012,0.008,0.209,0.500,0.500,0.500,28.630,-81.803,0.074,296.757,9.365,0.500
251,0.700,5.752,287.454,-4.826,-0.008,0.217,-0.012,0.009,0.209,0.500,0.500,0.500,28.630,-81.803,0.074,296.912,9.391,0.500
252,0.708,5.759,287.641,-4.841,-0.007,0.195,-0.012,0.010,0.208,0.500,0.500,0.500,28.630,-81.803,0.074,297.074,9.417,0.500
253,0.716,5.766,287.828,-4.855,-0.007,0.174,-0.012,0.011,0.208,0.500,0.500,0.500,28.630,-81.803,0.074,297.235,9.444,0.500
254,0.726,5.775,288.027,-4.871,-0.006,0.151,-0.011,0.012,0.207,0.500,0.500,0.500,28.630,-81.803,0.074,297.405,9.472,0.500
255,0.736,5.785,288.254,-4.888,-0.005,0.125,-0.011,0.013,0.207,0.500,0.500,0.500,28.630,-81.803,0.074,297.596,9.505,0.500
256,0.746,5.795,288.451,-4.903,-0.004,0.102,-0.011,0.013,0.206,0.500,0.500,0.500,28.630,-81.803,0.073,297.759,9.532,0.500
257,0.755,5.805,288.643,-4.917,-0.003,0.080,-0.010,0.014,0.206,0.500,0.500,0.500,28.630,-81.803,0.073,297.913,9.559,0.500
258,0.765,5.816,288.828,-4.931,-0.002,0.059,-0.010,0.014,0.206,0.500,0.500,0.500,28.630,-81.803,0.073,298.060,9.585,0.500
259,0.775,5.826,289.014,-4.944,-0.001,0.038,-0.010,0.015,0.206,0.500,0.500,0.500,28.630,-81.803,0.073,298.207,9.611,0.500
260,0.785,5.838,289.199,-4.958,0.000,0.016,-0.010,0.015,0.206,0.500,0.500,0.500,28.630,-81.803,0.073,298.352,9.637,0.500
261,0.796,5.849,289.384,-4.971,0.001,-0.005,-0.010,0.016,0.205,0.500,0.500,0.500,28.630,-81.803,0.073,298.495,9.663,0.500
262,0.806,5.862,289.586,-4.986,0.002,-0.029,-0.010,0.016,0.205,0.500,0.500,0.500,28.630,-81.803,0.073,298.652,9.691,0.500
263,0.817,5.874,289.777,-4.999,0.003,-0.051,-0.010,0.016,0.205,0.500,0.500,0.500,28.630,-81.803,0.073,298.799,9.719,0.500
264,0.827,5.886,289.968,-5.013,0.004,-0.073,-0.010,0.016,0.205,0.500,0.500,0.500,28.630,-81.803,0.072,298.947,9.746,0.500
265,0.837,5.898,290.153,-5.027,0.005,-0.094,-0.010,0.016,0.206,0.500,0.500,0.500,28.630,-81.803,0.072,299.092,9.773,0.500
266,0.846,5.910,290.339,-5.040,0.006,-0.116,-0.011,0.016,0.206,0.500,0.500,0.500,28.630,-81.803,0.072,299.237,9.800,0.500
267,0.856,5.921,290.524,-5.054,0.006,-0.137,-0.011,0.016,0.206,0.500,0.500,0.500,28.630,-81.803,0.072,299.382,9.827,0.500
268,0.865,5.932,290.716,-5.067,0.007,-0.159,-0.011,0.015,0.206,0.500,0.500,0.500,28.630,-81.803,0.072,299.531,9.855,0.500
269,0.874,5.943,290.908,-5.081,0.008,-0.181,-0.012,0.015,0.207,0.500,0.500,0.500,28.630,-81.803,0.072,299.678,9.883,0.500
270,0.884,5.954,291.106,-5.095,0.008,-0.204,-0.011,0.014,0.207,0.500,0.500,0.500,28.630,-81.803,0.072,299.827,9.911,0.500
271,0.893,5.964,291.298,-5.108,0.009,-0.226,-0.012,0.014,0.207,0.500,0.500,0.500,28.630,-81.803,0.072,299.967,9.938,0.500
272,0.902,5.973,291.491,-5.121,0.009,-0.248,-0.012,0.013,0.208,0.500,0.500,0.500,28.630,-81.803,0.072,300.104,9.965,0.500
273,0.912,5.982,291.690,-5.134,0.010,-0.271,-0.012,0.012,0.208,0.500,0.500,0.500,28.630,-81.803,0.072,300.243,9.993,0.500
274,0.921,5.990,291.895,-5.147,0.010,-0.294,-0.013,0.011,0.208,0.500,0.500,0.500,28.630,-81.803,0.072,300.385,10.021,0.500
275,0.928,5.996,292.083,-5.159,0.010,-0.316,-0.014,0.010,0.209,0.500,0.500,0.500,28.630,-81.803,0.072,300.517,10.048,0.500
276,0.935,6.002,292.271,-5.172,0.010,-0.337,-0.014,0.010,0.209,0.500,0.500,0.500,28.630,-81.803,0.072,300.650,10.075,0.500
277,0.942,6.007,292.477,-5.185,0.010,-0.361,-0.015,0.008,0.210,0.500,0.500,0.500,28.630,-81.803,0.072,300.796,10.104,0.500
278,1.005,6.017,292.663,-5.193,0.028,-0.382,0.069,0.018,0.205,0.500,0.500,0.500,28.630,-81.803,0.073,300.897,10.122,0.500
279,1.150,6.043,292.849,-5.199,0.051,-0.405,0.159,0.038,0.198,0.500,0.500,0.500,28.630,-81.803,0.075,300.958,10.137,0.500
280,1.462,6.087,293.018,-5.211,0.049,-0.426,0.447,0.055,0.178,0.500,0.500,0.500,28.630,-81.803,0.081,300.996,10.164,0.500
281,2.181,6.130,293.158,-5.231,0.021,-0.449,0.863,0.048,0.140,0.500,0.500,0.500,28.630,-81.803,0.065,301.234,10.206,0.500
282,3.070,6.172,293.266,-5.240,0.036,-0.473,1.004,0.055,0.112,0.500,0.500,0.500,28.630,-81.803,0.045,301.398,10.228,0.500
283,4.003,6.240,293.360,-5.241,0.084,-0.497,0.987,0.090,0.093,0.500,0.500,0.500,28.630,-81.803,0.022,301.420,10.235,0.500
284,4.886,6.367,293.453,-5.237,0.154,-0.523,0.852,0.153,0.082,0.500,0.500,0.500,28.630,-81.803,0.001,301.343,10.234,0.500
285,5.571,6.558,293.548,-5.232,0.222,-0.546,0.656,0.227,0.080,0.500,0.500,0.500,28.630,-81.803,-0.014,301.231,10.234,0.500
286,6.035,6.806,293.651,-5.231,0.271,-0.568,0.434,0.295,0.085,0.500,0.500,0.500,28.630,-81.803,-0.020,301.141,10.241,0.500
287,6.290,7.102,293.770,-5.237,0.294,-0.589,0.204,0.342,0.096,0.500,0.500,0.500,28.630,-81.803,-0.016,301.128,10.260,0.500
288,6.351,7.417,293.906,-5.253,0.280,-0.611,-0.002,0.356,0.113,0.500,0.500,0.500,28.630,-81.803,-0.004,301.227,10.293,0.500
289,6.252,7.664,294.051,-5.276,0.237,-0.632,-0.171,0.268,0.134,0.500,0.500,0.500,28.630,-81.803,0.017,301.443,10.339,0.500
290,6.046,7.801,294.204,-5.307,0.167,-0.655,-0.269,0.134,0.158,0.500,0.500,0.500,28.630,-81.803,0.042,301.771,10.400,0.500
291,5.808,7.776,294.376,-5.345,0.078,-0.680,-0.258,-0.058,0.181,0.500,0.500,0.500,28.630,-81.803,0.075,302.199,10.476,0.500
292,5.647,7.573,294.532,-5.383,-0.011,-0.705,-0.180,-0.259,0.199,0.500,0.500,0.500,28.630,-81.803,0.106,302.626,10.553,0.500
293,5.573,7.137,294.697,-5.425,-0.113,-0.732,-0.070,-0.481,0.213,0.500,0.500,0.500,28.630,-81.803,0.137,303.117,10.644,0.500
294,5.590,6.543,294.844,-5.466,-0.209,-0.758,0.020,-0.671,0.223,0.500,0.500,0.500,28.630,-81.803,0.160,303.587,10.735,0.500
295,5.675,5.795,294.983,-5.508,-0.307,-0.784,0.093,-0.827,0.230,0.500,0.500,0.500,28.630,-81.803,0.175,304.057,10.830,0.500
296,5.811,4.963,295.111,-5.549,-0.406,-0.810,0.151,-0.935,0.235,0.500,0.500,0.500,28.630,-81.803,0.179,304.518,10.929,0.500
297,5.997,4.036,295.237,-5.593,-0.510,-0.838,0.202,-0.999,0.239,0.500,0.500,0.500,28.630,-81.803,0.166,305.000,11.037,0.500
298,6.509,3.099,295.338,-5.616,-0.538,-0.864,0.663,-0.988,0.207,0.500,0.500,0.500,28.630,-81.803,0.143,305.359,11.094,0.500
299,6.980,2.277,295.433,-5.601,-0.428,-0.888,0.486,-0.859,0.212,0.500,0.500,0.500,28.630,-81.803,0.114,305.335,11.056,0.500
300,7.355,1.628,295.546,-5.580,-0.302,-0.908,0.396,-0.654,0.214,0.500,0.500,0.500,28.630,-81.803,0.085,305.022,11.005,0.500
301,7.680,1.132,295.682,-5.553,-0.162,-0.927,0.332,-0.468,0.216,0.500,0.500,0.500,28.630,-81.803,0.059,304.620,10.948,0.500
302,7.932,0.798,295.835,-5.526,-0.029,-0.943,0.256,-0.309,0.222,0.500,0.500,0.500,28.630,-81.803,0.037,304.201,10.897,0.500
303,8.088,0.589,296.014,-5.501,0.086,-0.959,0.141,-0.170,0.233,0.500,0.500,0.500,28.630,-81.803,0.026,303.799,10.856,0.500
304,8.115,0.486,296.221,-5.484,0.171,-0.974,-0.012,-0.052,0.250,0.500,0.500,0.500,28.630,-81.803,0.025,303.471,10.831,0.500
305,7.971,0.476,296.477,-5.476,0.218,-0.991,-0.202,0.052,0.274,0.500,0.500,0.500,28.630,-81.803,0.034,303.247,10.825,0.500
306,7.643,0.547,296.771,-5.481,0.216,-1.010,-0.396,0.136,0.303,0.500,0.500,0.500,28.630,-81.803,0.057,303.185,10.841,0.500
307,7.176,0.672,297.081,-5.499,0.166,-1.030,-0.565,0.198,0.333,0.500,0.500,0.500,28.630,-81.803,0.085,303.299,10.879,0.500
308,6.608,0.836,297.412,-5.526,0.081,-1.052,-0.684,0.246,0.363,0.500,0.500,0.500,28.630,-81.803,0.116,303.561,10.937,0.500
309,5.969,1.049,297.791,-5.562,-0.027,-1.079,-0.693,0.285,0.387,0.500,0.500,0.500,28.630,-81.803,0.152,303.946,11.013,0.500
310,5.421,1.280,298.164,-5.599,-0.138,-1.106,-0.616,0.315,0.404,0.500,0.500,0.500,28.630,-81.803,0.185,304.361,11.097,0.500
311,4.948,1.552,298.573,-5.641,-0.261,-1.136,-0.490,0.341,0.417,0.500,0.500,0.500,28.630,-81.803,0.216,304.842,11.196,0.500
312,4.641,1.848,298.988,-5.687,-0.393,-1.168,-0.301,0.362,0.421,0.500,0.500,0.500,28.630,-81.803,0.237,305.360,11.310,0.500
313,4.484,2.051,299.383,-5.726,-0.494,-1.199,-0.155,0.151,0.421,0.500,0.500,0.500,28.630,-81.803,0.247,305.879,11.412,0.500
314,4.438,1.913,299.746,-5.761,-0.577,-1.231,-0.037,-0.204,0.414,0.500,0.500,0.500,28.630,-81.803,0.242,306.275,11.507,0.500
315,4.485,1.515,300.092,-5.800,-0.670,-1.264,0.062,-0.456,0.404,0.500,0.500,0.500,28.630,-81.803,0.223,306.698,11.612,0.500
316,4.450,0.961,300.429,-5.823,-0.707,-1.296,-0.200,-0.601,0.424,0.500,0.500,0.500,28.630,-81.803,0.188,307.139,11.678,0.500
317,4.388,0.352,300.794,-5.792,-0.536,-1.318,-0.033,-0.563,0.418,0.500,0.500,0.500,28.630,-81.803,0.147,306.982,11.594,0.500
318,4.415,-0.094,301.141,-5.756,-0.366,-1.338,0.042,-0.417,0.409,0.500,0.500,0.500,28.630,-81.803,0.109,306.580,11.508,0.500
319,4.452,-0.413,301.491,-5.715,-0.192,-1.355,0.034,-0.282,0.404,0.500,0.500,0.500,28.630,-81.803,0.076,306.117,11.423,0.500
320,4.429,-0.611,301.839,-5.676,-0.035,-1.371,-0.047,-0.161,0.405,0.500,0.500,0.500,28.630,-81.803,0.051,305.659,11.350,0.500
321,4.288,-0.709,302.211,-5.640,0.103,-1.387,-0.188,-0.048,0.412,0.500,0.500,0.500,28.630,-81.803,0.036,305.234,11.292,0.500
322,3.993,-0.715,302.589,-5.614,0.199,-1.404,-0.373,0.048,0.426,0.500,0.500,0.500,28.630,-81.803,0.034,304.912,11.255,0.500
323,3.500,-0.640,303.001,-5.598,0.254,-1.423,-0.581,0.131,0.444,0.500,0.500,0.500,28.630,-81.803,0.043,304.712,11.238,0.500
324,2.815,-0.496,303.435,-5.595,0.259,-1.446,-0.787,0.198,0.465,0.500,0.500,0.500,28.630,-81.803,0.062,304.660,11.243,0.500
325,1.901,-0.281,303.916,-5.604,0.216,-1.474,-0.973,0.255,0.487,0.500,0.500,0.500,28.630,-81.803,0.090,304.770,11.272,0.500
326,0.890,-0.021,304.400,-5.625,0.132,-1.505,-1.082,0.298,0.505,0.500,0.500,0.500,28.630,-81.803,0.122,305.026,11.321,0.500
327,-0.097,0.262,304.865,-5.652,0.026,-1.537,-1.101,0.329,0.519,0.500,0.500,0.500,28.630,-81.803,0.151,305.380,11.386,0.500
328,-1.063,0.587,305.347,-5.683,-0.093,-1.572,-1.026,0.354,0.526,0.500,0.500,0.500,28.630,-81.803,0.175,305.806,11.464,0.500
329,-1.926,0.940,305.829,-5.716,-0.213,-1.608,-0.911,0.375,0.531,0.500,0.500,0.500,28.630,-81.803,0.191,306.263,11.550,0.500
330,-2.704,1.328,306.324,-5.750,-0.331,-1.646,-0.803,0.393,0.537,0.500,0.500,0.500,28.630,-81.803,0.193,306.745,11.643,0.500
331,-3.316,1.726,306.800,-5.771,-0.391,-1.679,-0.581,0.408,0.532,0.500,0.500,0.500,28.630,-81.803,0.180,307.206,11.708,0.500
332,-3.623,2.218,307.317,-5.774,-0.371,-1.710,-0.220,0.442,0.506,0.500,0.500,0.500,28.630,-81.803,0.151,307.448,11.728,0.500
333,-3.629,2.717,307.761,-5.762,-0.299,-1.736,0.035,0.495,0.478,0.500,0.500,0.500,28.630,-81.803,0.114,307.536,11.713,0.500
334,-3.443,3.266,308.163,-5.740,-0.188,-1.759,0.216,0.569,0.450,0.500,0.500,0.500,28.630,-81.803,0.073,307.497,11.675,0.500
335,-3.123,3.918,308.548,-5.708,-0.044,-1.780,0.326,0.668,0.424,0.500,0.500,0.500,28.630,-81.803,0.030,307.357,11.622,0.500
336,-2.772,4.627,308.890,-5.674,0.102,-1.800,0.357,0.774,0.405,0.500,0.500,0.500,28.630,-81.803,-0.006,307.169,11.572,0.500
337,-2.413,5.513,309.247,-5.638,0.250,-1.821,0.311,0.892,0.391,0.500,0.500,0.500,28.630,-81.803,-0.036,306.962,11.528,0.500
338,-2.155,6.447,309.577,-5.613,0.359,-1.842,0.211,0.991,0.382,0.500,0.500,0.500,28.630,-81.803,-0.052,306.820,11.505,0.500
339,-2.014,7.487,309.910,-5.600,0.424,-1.867,0.066,1.066,0.375,0.500,0.500,0.500,28.630,-81.803,-0.056,306.797,11.503,0.500
340,-2.017,8.575,310.238,-5.600,0.435,-1.895,-0.085,1.106,0.369,0.500,0.500,0.500,28.630,-81.803,-0.046,306.908,11.523,0.500
341,-2.157,9.372,310.541,-5.607,0.426,-1.925,-0.227,0.737,0.336,0.500,0.139,0.500,28.630,-81.803,-0.025,307.128,11.554,0.500
342,-2.421,9.910,310.820,-5.627,0.359,-1.959,-0.349,0.488,0.302,-0.153,0.547,0.500,28.630,-81.803,0.003,307.449,11.603,0.500
343,-2.703,10.222,311.067,-5.653,0.264,-1.996,-0.328,0.254,0.259,-0.133,0.869,0.500,28.630,-81.803,0.035,307.863,11.664,0.500
344,-2.914,10.299,311.276,-5.680,0.163,-2.033,-0.242,0.008,0.207,-0.148,0.997,0.500,28.630,-81.803,0.067,308.309,11.732,0.500
345,-3.068,10.132,311.448,-5.707,0.064,-2.071,-0.172,-0.239,0.149,-0.153,0.997,0.500,28.630,-81.803,0.095,308.760,11.803,0.500
346,-3.132,9.776,311.571,-5.731,-0.018,-2.107,-0.056,-0.423,0.093,-0.153,0.997,0.500,28.630,-81.803,0.114,309.183,11.869,0.500
347,-3.043,9.276,311.649,-5.749,-0.076,-2.142,0.132,-0.555,0.039,-0.148,0.814,0.500,28.630,-81.803,0.124,309.552,11.926,0.500
348,-2.729,8.601,311.687,-5.762,-0.099,-2.174,0.393,-0.742,-0.008,-0.008,-0.003,0.500,28.630,-81.803,0.122,309.863,11.972,0.500
349,-2.159,7.915,311.686,-5.772,-0.114,-2.205,0.695,-0.731,-0.045,0.003,-0.003,0.500,28.630,-81.803,0.111,310.125,12.012,0.500
350,-1.265,7.291,311.637,-5.779,-0.118,-2.237,1.032,-0.628,-0.083,0.003,-0.003,0.500,28.630,-81.803,0.089,310.359,12.048,0.500
351,-0.104,6.775,311.537,-5.784,-0.112,-2.268,1.348,-0.535,-0.129,0.003,-0.003,0.500,28.630,-81.803,0.061,310.547,12.079,0.500
352,1.247,6.335,311.380,-5.780,-0.065,-2.299,1.386,-0.435,-0.169,0.003,-0.003,0.500,28.630,-81.803,0.032,310.719,12.092,0.500
353,2.344,6.013,311.198,-5.765,0.024,-2.325,1.151,-0.329,-0.193,0.003,-0.003,0.500,28.630,-81.803,0.009,310.690,12.083,0.500
